,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,location.address.state,location.address.city,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes,interest_rate
4606,1699682956.0,1979.0,0.0,1705017600.0,2.0,0.0,4400.0,1850.0,2.0,2.0,1.0,2.0,336884.1216216216,336884.1216216216,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.33
7575,1701275880.0,1961.0,0.0,1703721600.0,1.0,0.0,21344.0,1084.0,1.0,4.0,1.0,3.0,449961.6666666667,449909.4017094017,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5.33
5227,1696536676.0,2020.0,0.0,1703116800.0,2.0,1.0,1307.0,1518.0,3.0,2.0,2.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,5.33
6744,1690915538.0,1994.0,0.0,1696464000.0,2.0,0.0,9583.0,1612.0,2.0,2.0,2.0,4.0,258471.52112676058,256690.16393442624,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,5.33
7894,1701701684.0,1959.0,0.0,1704412800.0,2.0,0.0,14810.0,1988.0,2.0,2.0,1.0,3.0,434089.0,435382.5581395349,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
4480,1699558543.0,2005.0,0.0,1705363200.0,3.0,0.0,6534.0,3115.0,3.0,2.0,2.0,4.0,424447.63440860214,424447.63440860214,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,5.33
6437,1694617527.0,1900.0,0.0,1704326400.0,2.0,0.0,1742.0,2324.0,2.0,1.0,2.0,3.0,239801.9642857143,239801.9642857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
4694,1699616858.0,1979.0,0.0,1705017600.0,2.0,0.0,1742.0,1320.0,2.0,1.0,2.0,2.0,336884.1216216216,336884.1216216216,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
4980,1691873245.0,1945.0,0.0,1701907200.0,1.0,1.0,2750.0,1826.0,2.0,0.0,2.0,3.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
1546,1699219161.0,1955.0,0.0,1705017600.0,2.0,0.0,10454.0,1296.0,2.0,0.0,2.0,2.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4619,1699978000.0,1926.0,0.0,1705017600.0,1.0,1.0,4751.0,950.0,2.0,1.0,1.0,2.0,336884.1216216216,336884.1216216216,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1346,1699613690.0,1964.0,0.0,1703030400.0,2.0,0.0,8000.0,2095.0,2.0,0.0,1.0,4.0,319652.11023622047,319652.11023622047,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
768,1701295059.0,1960.0,0.0,1704931200.0,2.0,0.0,8276.0,1092.0,2.0,2.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
7344,1703814682.0,1964.0,0.0,1705017600.0,1.0,0.0,7501.0,1288.0,1.0,0.0,1.0,3.0,381542.78571428574,412295.0722891566,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6046,1694194145.0,1977.0,0.0,1704844800.0,1.0,0.0,6534.0,1040.0,1.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
3761,1694099193.0,1949.0,0.0,1704758400.0,1.0,0.0,4879.0,624.0,1.0,0.0,1.0,2.0,175455.03875968992,175455.03875968992,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4720,1700250498.0,2015.0,0.0,1704672000.0,3.0,0.0,4684.0,2304.0,3.0,2.0,1.0,3.0,336884.1216216216,336884.1216216216,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.33
4690,1700082381.0,1994.0,0.0,1705017600.0,1.0,1.0,6505.0,1028.0,2.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
4032,1699673564.0,1941.0,0.0,1704412800.0,1.0,0.0,5532.0,1262.0,1.0,1.0,1.0,2.0,351393.78571428574,338264.57364341087,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4773,1686948301.0,1900.0,0.0,1690502400.0,2.0,0.0,6534.0,1653.0,2.0,5.0,1.0,3.0,387666.6666666667,387666.6666666667,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5.08
6045,1688065682.0,2016.0,0.0,1704844800.0,2.0,0.0,6098.0,1884.0,2.0,2.0,1.0,4.0,431431.53153153154,431431.53153153154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.07
6371,1698156902.0,2013.0,0.0,1705017600.0,2.0,1.0,2688.0,2400.0,3.0,1.0,2.0,3.0,239801.9642857143,239801.9642857143,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
3422,1695913660.0,1960.0,0.0,1704758400.0,2.0,0.0,8470.0,1690.0,2.0,0.0,4.0,4.0,546702.2359550562,546702.2359550562,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
6238,1698277642.0,1977.0,0.0,1703808000.0,2.0,0.0,7405.0,1352.0,2.0,2.0,1.0,3.0,431431.53153153154,431431.53153153154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1502,1702153085.0,1994.0,0.0,1705017600.0,2.0,0.0,6098.0,1054.0,2.0,0.0,1.0,3.0,313479.05511811026,313479.05511811026,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
6441,1695069429.0,1951.0,0.0,1704240000.0,1.0,0.0,10454.0,1299.0,1.0,0.0,1.0,2.0,239801.9642857143,239801.9642857143,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5553,1700321614.0,1950.0,0.0,1704240000.0,1.0,1.0,11761.0,1448.0,2.0,2.0,2.0,2.0,260635.74626865672,250075.95041322315,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
6380,1699679966.0,1938.0,0.0,1704844800.0,1.0,0.0,13504.0,1502.0,1.0,0.0,2.0,4.0,239801.9642857143,239801.9642857143,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
973,1698874006.0,1936.0,0.0,1701302400.0,1.0,0.0,1056.0,590.0,1.0,0.0,1.0,1.0,570285.0,570285.0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5.33
4538,1682003100.0,1947.0,0.0,1704931200.0,1.0,0.0,6970.0,676.0,1.0,0.0,1.0,2.0,424447.63440860214,424447.63440860214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.83
6519,1700161552.0,1920.0,0.0,1704412800.0,3.0,0.0,3942.0,2546.0,3.0,0.0,3.0,5.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
7569,1699566254.0,1974.0,1.0,1703808000.0,2.0,0.0,8100.0,1579.0,2.0,3.0,2.0,4.0,449961.6666666667,449909.4017094017,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,5.33
3865,1698875068.0,1919.0,2.0,1704672000.0,0.0,0.0,5140.0,571.0,2.0,1.0,1.0,1.0,351393.78571428574,338264.57364341087,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
5232,1700626036.0,2007.0,0.0,1702944000.0,2.0,0.0,3920.0,1615.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,5.33
471,1697754349.0,2019.0,0.0,1703203200.0,4.0,0.0,5751.0,3085.0,4.0,3.0,2.0,5.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.33
2852,1693510454.0,1989.0,0.0,1702425600.0,1.0,0.0,8125.0,1000.0,1.0,0.0,1.0,3.0,240292.77777777778,240292.77777777778,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3682,1701282867.0,1925.0,0.0,1704672000.0,1.0,0.0,6534.0,774.0,1.0,0.0,1.0,2.0,175455.03875968992,175455.03875968992,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
834,1702054112.0,1952.0,0.0,1705017600.0,1.0,0.0,4792.0,1018.0,1.0,1.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1548,1701375498.0,1988.0,0.0,1705017600.0,2.0,0.0,23958.0,2584.0,2.0,2.0,1.0,4.0,313479.05511811026,313479.05511811026,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,5.33
2128,1677607851.0,2022.0,1.0,1704412800.0,2.0,0.0,9714.0,1564.0,3.0,3.0,2.0,4.0,228275.70247933886,228275.70247933886,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.57
3901,1697811142.0,1917.0,1.0,1704758400.0,0.0,0.0,4792.0,1040.0,1.0,1.0,1.0,2.0,351393.78571428574,338264.57364341087,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
3405,1692911981.0,1989.0,0.0,1704844800.0,2.0,0.0,1200.0,1200.0,2.0,1.0,1.0,2.0,578773.5849056604,578773.5849056604,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.33
1540,1701206310.0,2016.0,0.0,1704844800.0,3.0,0.0,28750.0,2142.0,3.0,2.0,1.0,4.0,313479.05511811026,313479.05511811026,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4654,1701284785.0,1960.0,1.0,1705017600.0,1.0,0.0,9101.0,1634.0,2.0,2.0,1.0,3.0,336884.1216216216,336884.1216216216,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
624,1700497353.0,1973.0,0.0,1703548800.0,2.0,0.0,8006.0,1215.0,2.0,2.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
3367,1698847497.0,1905.0,0.0,1704758400.0,3.0,1.0,3600.0,4408.0,4.0,1.0,3.0,11.0,578773.5849056604,578773.5849056604,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,5.33
7573,1698366449.0,1985.0,1.0,1703721600.0,1.0,0.0,2209.0,1072.0,2.0,0.0,1.0,3.0,449961.6666666667,449909.4017094017,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.33
3791,1701282084.0,1979.0,0.0,1705017600.0,1.0,0.0,13939.0,1028.0,1.0,0.0,1.0,3.0,175455.03875968992,175455.03875968992,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7452,1703089898.0,1995.0,0.0,1705363200.0,3.0,1.0,3027.0,1788.0,4.0,0.0,3.0,3.0,381542.78571428574,344168.5714285714,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,5.33
3364,1692911981.0,1989.0,0.0,1704844800.0,2.0,0.0,1200.0,1200.0,2.0,1.0,1.0,2.0,578773.5849056604,578773.5849056604,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.33
6633,1697032193.0,1920.0,0.0,1704844800.0,3.0,0.0,3328.0,2634.0,3.0,0.0,3.0,7.0,458996.5652173913,458996.5652173913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
1874,1698702766.0,1981.0,0.0,1704672000.0,3.0,0.0,1917.0,1900.0,3.0,0.0,2.0,3.0,365049.173553719,343749.51923076925,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,5.33
1370,1696873936.0,2013.0,0.0,1701302400.0,2.0,0.0,2600.0,1202.0,2.0,1.0,1.0,2.0,319652.11023622047,319652.11023622047,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5.33
1525,1701982640.0,1976.0,0.0,1704931200.0,2.0,0.0,10890.0,1250.0,2.0,0.0,2.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
1191,1692067568.0,1900.0,0.0,1703203200.0,2.0,1.0,10019.0,2074.0,3.0,0.0,2.0,6.0,343289.04761904763,343289.04761904763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
4702,1698816309.0,1981.0,0.0,1705017600.0,3.0,1.0,11326.0,2818.0,4.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
7404,1699993643.0,2006.0,0.0,1704931200.0,2.0,1.0,37292.0,1728.0,3.0,1.0,2.0,4.0,381542.78571428574,344168.5714285714,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,5.33
2883,1698935539.0,2020.0,0.0,1703203200.0,2.0,1.0,2526.0,1517.0,3.0,1.0,2.0,2.0,240292.77777777778,240292.77777777778,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.33
1505,1699219161.0,1955.0,0.0,1705017600.0,2.0,0.0,10454.0,1296.0,2.0,0.0,2.0,2.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
4603,1702070474.0,1988.0,0.0,1705363200.0,4.0,0.0,6098.0,2774.0,4.0,2.0,2.0,6.0,336884.1216216216,336884.1216216216,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4706,1701411531.0,1991.0,0.0,1704931200.0,3.0,0.0,7200.0,1572.0,3.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4567,1700082381.0,1994.0,0.0,1705017600.0,1.0,1.0,6505.0,1028.0,2.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
984,1685469950.0,1951.0,0.0,1699315200.0,3.0,0.0,6200.0,2015.0,3.0,2.0,1.0,4.0,570285.0,570285.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.08
5604,1695405677.0,2002.0,0.0,1703808000.0,1.0,0.0,7405.0,1061.0,1.0,1.0,2.0,2.0,260635.74626865672,250075.95041322315,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
6404,1697084025.0,1987.0,0.0,1703808000.0,2.0,1.0,3049.0,1476.0,3.0,2.0,3.0,2.0,239801.9642857143,239801.9642857143,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1134,1693330383.0,1880.0,0.0,1704412800.0,2.0,0.0,7405.0,4512.0,2.0,0.0,2.0,4.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
3787,1693237551.0,1974.0,0.0,1703808000.0,1.0,0.0,4617.0,1044.0,1.0,0.0,1.0,3.0,175455.03875968992,175455.03875968992,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5424,1699467873.0,1939.0,0.0,1704412800.0,1.0,1.0,5227.0,1398.0,2.0,1.0,2.0,3.0,260635.74626865672,250075.95041322315,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
4783,1690312895.0,1896.0,0.0,1704067200.0,1.0,0.0,1612.0,1641.0,1.0,0.0,3.0,5.0,244447.15447154472,183784.94623655913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.08
6738,1697896527.0,1974.0,0.0,1701129600.0,2.0,1.0,16988.0,2370.0,3.0,2.0,2.0,4.0,258471.52112676058,256690.16393442624,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1673,1702424720.0,1984.0,0.0,1705017600.0,2.0,0.0,3485.0,928.0,2.0,0.0,2.0,2.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5.33
4400,1693798526.0,2007.0,0.0,1705017600.0,2.0,1.0,1742.0,1507.0,3.0,1.0,2.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5.33
5352,1699288084.0,1976.0,0.0,1703030400.0,2.0,0.0,7841.0,1361.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
361,1700061417.0,2006.0,0.0,1704412800.0,2.0,1.0,10019.0,2569.0,3.0,2.0,2.0,4.0,239309.83606557376,243946.55172413794,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5.33
3596,1702139705.0,1965.0,0.0,1703808000.0,2.0,0.0,11165.0,1100.0,2.0,1.0,2.0,4.0,546702.2359550562,546702.2359550562,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.33
4531,1697122975.0,2014.0,0.0,1705017600.0,3.0,0.0,6970.0,3240.0,3.0,2.0,2.0,5.0,424447.63440860214,424447.63440860214,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,5.33
6419,1702012590.0,2019.0,0.0,1704931200.0,2.0,1.0,2370.0,1848.0,3.0,2.0,2.0,3.0,239801.9642857143,239801.9642857143,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5.33
1438,1691609523.0,1999.0,0.0,1701993600.0,2.0,1.0,43560.0,2570.0,3.0,2.0,2.0,4.0,319652.11023622047,319652.11023622047,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4866,1695656163.0,1910.0,0.0,1703808000.0,1.0,0.0,1530.0,1269.0,1.0,0.0,3.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
1362,1696788284.0,1980.0,0.0,1701734400.0,2.0,0.0,43560.0,985.0,2.0,0.0,1.0,3.0,319652.11023622047,319652.11023622047,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2546,1691454443.0,1920.0,0.0,1697500800.0,1.0,1.0,2178.0,1483.0,2.0,0.0,2.0,3.0,238092.4406779661,240520.9391304348,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6615,1695895402.0,1920.0,0.0,1704240000.0,2.0,0.0,5000.0,1574.0,2.0,1.0,2.0,3.0,458996.5652173913,458996.5652173913,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
3671,1701099395.0,1949.0,0.0,1704931200.0,1.0,2.0,7492.0,1015.0,3.0,0.0,2.0,3.0,175455.03875968992,175455.03875968992,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
3914,1701125547.0,1956.0,0.0,1704412800.0,2.0,0.0,10019.0,1928.0,2.0,2.0,1.0,4.0,351393.78571428574,471000.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
2105,1701467366.0,1959.0,0.0,1704844800.0,1.0,1.0,14702.0,1083.0,2.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
893,1695908265.0,1951.0,0.0,1701302400.0,1.0,0.0,7500.0,797.0,1.0,1.0,1.0,2.0,570285.0,570285.0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,5.33
7347,1701736954.0,1940.0,0.0,1705017600.0,2.0,0.0,7349.0,1775.0,2.0,0.0,2.0,3.0,381542.78571428574,412295.0722891566,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1235,1690658790.0,1920.0,0.0,1703116800.0,4.0,0.0,4356.0,4496.0,4.0,0.0,2.0,9.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
1359,1691211803.0,2007.0,0.0,1701820800.0,3.0,1.0,21970.0,4182.0,4.0,4.0,1.0,3.0,319652.11023622047,319652.11023622047,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7783,1694820607.0,1930.0,0.0,1704153600.0,1.0,0.0,6534.0,584.0,1.0,1.0,1.0,1.0,434089.0,435382.5581395349,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6821,1689022123.0,1993.0,0.0,1690761600.0,2.0,1.0,10019.0,1369.0,3.0,0.0,2.0,3.0,258471.52112676058,256690.16393442624,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.07
6434,1695663801.0,1999.0,0.0,1704412800.0,2.0,0.0,3920.0,1631.0,2.0,2.0,1.0,2.0,239801.9642857143,239801.9642857143,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.33
6016,1701732366.0,1950.0,0.0,1705017600.0,1.0,0.0,6203.0,919.0,1.0,1.0,1.0,2.0,283243.6614173228,255832.25806451612,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
407,1698527303.0,1989.0,0.0,1704240000.0,1.0,1.0,9583.0,1092.0,2.0,1.0,1.0,3.0,239309.83606557376,148000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7701,1695752162.0,2014.0,0.0,1703203200.0,2.0,1.0,3620.0,1932.0,3.0,2.0,2.0,4.0,449961.6666666667,452000.0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
45,1698260879.0,1986.0,0.0,1704844800.0,2.0,0.0,6970.0,1650.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
4035,1700331294.0,1889.0,0.0,1704412800.0,3.0,0.0,4792.0,2277.0,3.0,0.0,2.0,6.0,351393.78571428574,338264.57364341087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
5860,1700509335.0,1952.0,0.0,1705017600.0,1.0,0.0,7614.0,924.0,1.0,1.0,1.0,2.0,283243.6614173228,255832.25806451612,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3781,1699401088.0,1969.0,0.0,1704153600.0,2.0,1.0,13504.0,2046.0,3.0,0.0,2.0,4.0,175455.03875968992,175455.03875968992,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
3917,1697310921.0,1928.0,0.0,1705017600.0,3.0,1.0,6098.0,3106.0,4.0,2.0,2.0,4.0,351393.78571428574,338264.57364341087,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
643,1701464626.0,2004.0,0.0,1703203200.0,2.0,0.0,9905.0,4353.0,2.0,1.0,1.0,2.0,447795.6153846154,457283.7916666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.33
183,1695325103.0,1950.0,0.0,1704412800.0,1.0,0.0,15682.0,1471.0,1.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
977,1696107911.0,1962.0,1.0,1700524800.0,1.0,0.0,7600.0,2028.0,2.0,1.0,1.0,5.0,570285.0,570285.0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,5.33
1621,1700187835.0,2019.0,0.0,1704844800.0,2.0,0.0,44867.0,1155.0,2.0,0.0,2.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.33
3318,1702139461.0,1910.0,0.0,1704844800.0,1.0,0.0,3500.0,1023.0,1.0,0.0,1.0,1.0,578773.5849056604,578773.5849056604,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,5.33
4667,1701277138.0,1976.0,2.0,1704844800.0,1.0,0.0,5227.0,1796.0,3.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
1037,1686100978.0,1968.0,0.0,1698278400.0,3.0,0.0,18295.0,3356.0,3.0,2.0,2.0,4.0,570285.0,570285.0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,5.08
7340,1702400794.0,1910.0,0.0,1705017600.0,2.0,1.0,2749.0,2000.0,3.0,0.0,2.0,3.0,381542.78571428574,412295.0722891566,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
3633,1696019561.0,1994.0,0.0,1704758400.0,2.0,1.0,19166.0,2630.0,3.0,0.0,2.0,4.0,175455.03875968992,175455.03875968992,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
105,1696513637.0,1971.0,0.0,1704326400.0,2.0,0.0,10019.0,1747.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6301,1702308726.0,1965.0,0.0,1704844800.0,2.0,0.0,8276.0,1486.0,2.0,0.0,1.0,3.0,239801.9642857143,239801.9642857143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
991,1695663964.0,1960.0,2.0,1698796800.0,1.0,0.0,10454.0,2569.0,3.0,2.0,1.0,3.0,570285.0,570285.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2687,1692038358.0,1989.0,0.0,1692230400.0,2.0,0.0,3049.0,1504.0,2.0,2.0,2.0,2.0,238092.4406779661,240520.9391304348,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.33
487,1701981942.0,1958.0,0.0,1703203200.0,2.0,0.0,9118.0,1481.0,2.0,1.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6292,1701200450.0,1900.0,0.0,1705017600.0,1.0,0.0,871.0,1528.0,1.0,0.0,3.0,4.0,239801.9642857143,239801.9642857143,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.33
4680,1696515148.0,2015.0,1.0,1704672000.0,2.0,0.0,8614.0,2898.0,3.0,3.0,1.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
1690,1699371194.0,2004.0,0.0,1704931200.0,3.0,0.0,871.0,1209.0,3.0,0.0,2.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5.33
