,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,location.address.postal_code,location.address.state,location.address.city,location.address.state_code,location.county.name,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes
117,2023-12-08T14:11:39.000000Z,1999.0,0.0,2024-01-12,180000.0,2.0,0.0,12632.0,1476.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
118,2023-11-27T22:50:49.000000Z,2001.0,0.0,2024-01-12,260000.0,2.0,0.0,12632.0,1888.0,2.0,,0.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
119,2023-02-24T15:00:22.000000Z,1962.0,0.0,2024-01-12,60000.0,2.0,0.0,13068.0,1722.0,2.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2023-09-01T00:58:27.000000Z,1974.0,0.0,2024-01-12,424900.0,2.0,1.0,740520.0,3339.0,3.0,,0.0,2.0,3.0,36108,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
121,2022-09-02T18:18:05.000000Z,0.0,0.0,2024-01-12,370000.0,0.0,0.0,3397680.0,,0.0,,0.0,0.0,0.0,36105,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122,2023-11-30T13:50:41.000000Z,1965.0,0.0,2024-01-12,159000.0,2.0,0.0,11326.0,1635.0,2.0,,2.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
123,2023-12-08T00:50:40.000000Z,1969.0,0.0,2024-01-12,140000.0,2.0,0.0,14375.0,1576.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,2023-12-13T22:08:44.000000Z,1954.0,0.0,2024-01-12,149900.0,1.0,0.0,13504.0,1736.0,1.0,,0.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
125,2023-12-14T16:29:30.000000Z,1966.0,0.0,2024-01-12,45000.0,1.0,0.0,4356.0,1434.0,1.0,,0.0,1.0,2.0,36104,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
126,2023-08-28T19:26:36.000000Z,2006.0,0.0,2024-01-11,310000.0,2.0,0.0,13068.0,2134.0,2.0,,2.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
127,2023-10-25T19:07:59.000000Z,1986.0,0.0,2024-01-10,147000.0,2.0,0.0,6970.0,1650.0,2.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
128,2023-07-25T20:45:25.000000Z,1968.0,0.0,2024-01-10,195000.0,2.0,0.0,16553.0,2264.0,2.0,,2.0,1.0,5.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
129,2023-11-09T21:32:22.000000Z,1968.0,0.0,2024-01-09,136000.0,2.0,0.0,16988.0,1752.0,2.0,,2.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,2024-01-10T03:11:24.000000Z,1958.0,0.0,2024-01-09,31500.0,1.0,0.0,11326.0,961.0,1.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
131,2023-11-07T00:05:24.000000Z,1967.0,0.0,2024-01-08,178000.0,2.0,0.0,12632.0,1892.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
132,2023-12-05T03:11:36.000000Z,1975.0,0.0,2024-01-08,172500.0,2.0,0.0,11326.0,1699.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
133,2023-10-24T22:03:07.000000Z,1962.0,0.0,2024-01-08,150000.0,2.0,0.0,67954.0,1833.0,2.0,,2.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
134,2023-09-08T14:32:07.000000Z,1945.0,0.0,2024-01-08,170000.0,2.0,1.0,313632.0,3092.0,3.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
135,2023-11-06T18:42:05.000000Z,1957.0,0.0,2024-01-05,125000.0,1.0,0.0,12632.0,1380.0,1.0,,0.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
136,2023-11-09T19:26:26.000000Z,1984.0,0.0,2024-01-05,162000.0,2.0,0.0,6098.0,1539.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
137,2023-11-09T16:29:22.000000Z,1950.0,0.0,2024-01-05,111200.0,2.0,0.0,8276.0,1178.0,2.0,,0.0,1.0,3.0,36107,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
138,2023-11-05T18:44:56.000000Z,1948.0,0.0,2024-01-05,63000.0,1.0,0.0,7405.0,1290.0,1.0,,1.0,1.0,3.0,36107,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
139,2023-10-23T18:51:02.000000Z,1964.0,0.0,2024-01-05,106000.0,2.0,0.0,16553.0,2349.0,2.0,,0.0,1.0,4.0,36111,Alabama,Montgomery,AL,Montgomery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2023-08-08T14:32:27.000000Z,1989.0,0.0,2024-01-05,310000.0,3.0,0.0,22651.0,3137.0,3.0,,0.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
141,2023-10-17T22:03:02.000000Z,2001.0,0.0,2024-01-05,245000.0,2.0,0.0,6534.0,1742.0,2.0,,2.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
142,2023-09-21T19:38:23.000000Z,1950.0,0.0,2024-01-05,100000.0,1.0,0.0,15682.0,1471.0,1.0,,0.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,2023-12-04T21:26:28.000000Z,1971.0,0.0,2024-01-05,95900.0,1.0,1.0,10664.0,1200.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
144,2023-09-21T17:39:14.000000Z,1940.0,0.0,2024-01-04,375000.0,3.0,1.0,30056.0,4483.0,4.0,,2.0,2.0,4.0,36111,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
145,2023-12-02T15:38:34.000000Z,2004.0,0.0,2024-01-04,320000.0,2.0,0.0,9583.0,2488.0,2.0,,2.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
146,2023-10-05T13:47:17.000000Z,1971.0,0.0,2024-01-04,120000.0,2.0,0.0,10019.0,1747.0,2.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,2023-11-10T22:41:34.000000Z,1994.0,0.0,2024-01-03,283000.0,2.0,0.0,13747.0,2069.0,2.0,,2.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
148,2023-11-15T22:35:40.000000Z,1994.0,0.0,2024-01-02,284500.0,2.0,0.0,15682.0,2124.0,2.0,,0.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
149,2023-11-08T13:11:39.000000Z,1989.0,0.0,2024-01-02,160000.0,2.0,0.0,4792.0,1475.0,2.0,,0.0,1.0,2.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
150,2023-09-22T04:03:13.000000Z,2022.0,0.0,2024-01-02,439900.0,3.0,1.0,4356.0,3050.0,4.0,,2.0,2.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
151,2023-09-25T20:39:05.000000Z,1968.0,0.0,2024-01-02,68250.0,2.0,0.0,18731.0,2556.0,2.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
152,2023-07-19T21:50:53.000000Z,1987.0,0.0,2024-01-02,385000.0,3.0,1.0,29621.0,3288.0,4.0,,2.0,2.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
153,2023-12-04T17:20:32.000000Z,1978.0,0.0,2024-01-01,139900.0,2.0,0.0,26136.0,1500.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
154,2023-08-03T03:41:29.000000Z,1975.0,0.0,2023-12-30,115000.0,2.0,0.0,17280.0,2240.0,2.0,,0.0,1.0,3.0,36106,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,2023-09-21T05:45:55.000000Z,1954.0,0.0,2023-12-29,140267.0,3.0,0.0,24394.0,2210.0,3.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
156,2023-07-05T16:47:40.000000Z,1955.0,0.0,2024-01-16,65000.0,2.0,0.0,9712.0,1432.0,2.0,,0.0,1.0,3.0,36107,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,2023-10-29T17:55:28.000000Z,1984.0,0.0,2024-01-12,169000.0,2.0,0.0,10890.0,1804.0,2.0,,0.0,1.0,3.0,36106,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,2023-12-08T14:11:39.000000Z,1999.0,0.0,2024-01-12,180000.0,2.0,0.0,12632.0,1476.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
159,2023-11-27T22:50:49.000000Z,2001.0,0.0,2024-01-12,260000.0,2.0,0.0,12632.0,1888.0,2.0,,0.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
160,2023-02-24T15:00:22.000000Z,1962.0,0.0,2024-01-12,60000.0,2.0,0.0,13068.0,1722.0,2.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,2023-09-01T00:58:27.000000Z,1974.0,0.0,2024-01-12,424900.0,2.0,1.0,740520.0,3339.0,3.0,,0.0,2.0,3.0,36108,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
162,2022-09-02T18:18:05.000000Z,0.0,0.0,2024-01-12,370000.0,0.0,0.0,3397680.0,,0.0,,0.0,0.0,0.0,36105,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,2023-11-30T13:50:41.000000Z,1965.0,0.0,2024-01-12,159000.0,2.0,0.0,11326.0,1635.0,2.0,,2.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
164,2023-12-08T00:50:40.000000Z,1969.0,0.0,2024-01-12,140000.0,2.0,0.0,14375.0,1576.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,2023-12-13T22:08:44.000000Z,1954.0,0.0,2024-01-12,149900.0,1.0,0.0,13504.0,1736.0,1.0,,0.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
166,2023-12-14T16:29:30.000000Z,1966.0,0.0,2024-01-12,45000.0,1.0,0.0,4356.0,1434.0,1.0,,0.0,1.0,2.0,36104,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
167,2023-08-28T19:26:36.000000Z,2006.0,0.0,2024-01-11,310000.0,2.0,0.0,13068.0,2134.0,2.0,,2.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
168,2023-10-25T19:07:59.000000Z,1986.0,0.0,2024-01-10,147000.0,2.0,0.0,6970.0,1650.0,2.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
169,2023-07-25T20:45:25.000000Z,1968.0,0.0,2024-01-10,195000.0,2.0,0.0,16553.0,2264.0,2.0,,2.0,1.0,5.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
170,2023-11-09T21:32:22.000000Z,1968.0,0.0,2024-01-09,136000.0,2.0,0.0,16988.0,1752.0,2.0,,2.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,2024-01-10T03:11:24.000000Z,1958.0,0.0,2024-01-09,31500.0,1.0,0.0,11326.0,961.0,1.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
172,2023-11-07T00:05:24.000000Z,1967.0,0.0,2024-01-08,178000.0,2.0,0.0,12632.0,1892.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
173,2023-12-05T03:11:36.000000Z,1975.0,0.0,2024-01-08,172500.0,2.0,0.0,11326.0,1699.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
174,2023-10-24T22:03:07.000000Z,1962.0,0.0,2024-01-08,150000.0,2.0,0.0,67954.0,1833.0,2.0,,2.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
175,2023-09-08T14:32:07.000000Z,1945.0,0.0,2024-01-08,170000.0,2.0,1.0,313632.0,3092.0,3.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
176,2023-11-06T18:42:05.000000Z,1957.0,0.0,2024-01-05,125000.0,1.0,0.0,12632.0,1380.0,1.0,,0.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
177,2023-11-09T19:26:26.000000Z,1984.0,0.0,2024-01-05,162000.0,2.0,0.0,6098.0,1539.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
178,2023-11-09T16:29:22.000000Z,1950.0,0.0,2024-01-05,111200.0,2.0,0.0,8276.0,1178.0,2.0,,0.0,1.0,3.0,36107,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
179,2023-11-05T18:44:56.000000Z,1948.0,0.0,2024-01-05,63000.0,1.0,0.0,7405.0,1290.0,1.0,,1.0,1.0,3.0,36107,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180,2023-10-23T18:51:02.000000Z,1964.0,0.0,2024-01-05,106000.0,2.0,0.0,16553.0,2349.0,2.0,,0.0,1.0,4.0,36111,Alabama,Montgomery,AL,Montgomery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,2023-08-08T14:32:27.000000Z,1989.0,0.0,2024-01-05,310000.0,3.0,0.0,22651.0,3137.0,3.0,,0.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
182,2023-10-17T22:03:02.000000Z,2001.0,0.0,2024-01-05,245000.0,2.0,0.0,6534.0,1742.0,2.0,,2.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
183,2023-09-21T19:38:23.000000Z,1950.0,0.0,2024-01-05,100000.0,1.0,0.0,15682.0,1471.0,1.0,,0.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,2023-12-04T21:26:28.000000Z,1971.0,0.0,2024-01-05,95900.0,1.0,1.0,10664.0,1200.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
185,2023-09-21T17:39:14.000000Z,1940.0,0.0,2024-01-04,375000.0,3.0,1.0,30056.0,4483.0,4.0,,2.0,2.0,4.0,36111,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
186,2023-12-02T15:38:34.000000Z,2004.0,0.0,2024-01-04,320000.0,2.0,0.0,9583.0,2488.0,2.0,,2.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
187,2023-10-05T13:47:17.000000Z,1971.0,0.0,2024-01-04,120000.0,2.0,0.0,10019.0,1747.0,2.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,2023-11-10T22:41:34.000000Z,1994.0,0.0,2024-01-03,283000.0,2.0,0.0,13747.0,2069.0,2.0,,2.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
189,2023-11-15T22:35:40.000000Z,1994.0,0.0,2024-01-02,284500.0,2.0,0.0,15682.0,2124.0,2.0,,0.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
190,2023-11-08T13:11:39.000000Z,1989.0,0.0,2024-01-02,160000.0,2.0,0.0,4792.0,1475.0,2.0,,0.0,1.0,2.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
191,2023-09-22T04:03:13.000000Z,2022.0,0.0,2024-01-02,439900.0,3.0,1.0,4356.0,3050.0,4.0,,2.0,2.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
192,2023-09-25T20:39:05.000000Z,1968.0,0.0,2024-01-02,68250.0,2.0,0.0,18731.0,2556.0,2.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
193,2023-07-19T21:50:53.000000Z,1987.0,0.0,2024-01-02,385000.0,3.0,1.0,29621.0,3288.0,4.0,,2.0,2.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
194,2023-12-04T17:20:32.000000Z,1978.0,0.0,2024-01-01,139900.0,2.0,0.0,26136.0,1500.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
195,2023-08-03T03:41:29.000000Z,1975.0,0.0,2023-12-30,115000.0,2.0,0.0,17280.0,2240.0,2.0,,0.0,1.0,3.0,36106,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,2023-09-21T05:45:55.000000Z,1954.0,0.0,2023-12-29,140267.0,3.0,0.0,24394.0,2210.0,3.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
197,2023-10-10T15:44:49.000000Z,2008.0,0.0,2023-12-29,173000.0,2.0,0.0,5227.0,1249.0,2.0,,0.0,1.0,2.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
198,2023-10-29T17:55:28.000000Z,1984.0,0.0,2024-01-12,169000.0,2.0,0.0,10890.0,1804.0,2.0,,0.0,1.0,3.0,36106,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199,2023-12-08T14:11:39.000000Z,1999.0,0.0,2024-01-12,180000.0,2.0,0.0,12632.0,1476.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
200,2023-11-27T22:50:49.000000Z,2001.0,0.0,2024-01-12,260000.0,2.0,0.0,12632.0,1888.0,2.0,,0.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
201,2023-02-24T15:00:22.000000Z,1962.0,0.0,2024-01-12,60000.0,2.0,0.0,13068.0,1722.0,2.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,2023-09-01T00:58:27.000000Z,1974.0,0.0,2024-01-12,424900.0,2.0,1.0,740520.0,3339.0,3.0,,0.0,2.0,3.0,36108,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
203,2022-09-02T18:18:05.000000Z,0.0,0.0,2024-01-12,370000.0,0.0,0.0,3397680.0,,0.0,,0.0,0.0,0.0,36105,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
204,2023-11-30T13:50:41.000000Z,1965.0,0.0,2024-01-12,159000.0,2.0,0.0,11326.0,1635.0,2.0,,2.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
205,2023-12-08T00:50:40.000000Z,1969.0,0.0,2024-01-12,140000.0,2.0,0.0,14375.0,1576.0,2.0,,0.0,1.0,3.0,36117,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,2023-12-13T22:08:44.000000Z,1954.0,0.0,2024-01-12,149900.0,1.0,0.0,13504.0,1736.0,1.0,,0.0,1.0,3.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
207,2023-12-14T16:29:30.000000Z,1966.0,0.0,2024-01-12,45000.0,1.0,0.0,4356.0,1434.0,1.0,,0.0,1.0,2.0,36104,Alabama,Montgomery,AL,Montgomery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
208,2023-08-28T19:26:36.000000Z,2006.0,0.0,2024-01-11,310000.0,2.0,0.0,13068.0,2134.0,2.0,,2.0,1.0,4.0,36117,Alabama,Montgomery,AL,Montgomery,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
209,2023-10-25T19:07:59.000000Z,1986.0,0.0,2024-01-10,147000.0,2.0,0.0,6970.0,1650.0,2.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
210,2023-07-25T20:45:25.000000Z,1968.0,0.0,2024-01-10,195000.0,2.0,0.0,16553.0,2264.0,2.0,,2.0,1.0,5.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
211,2023-11-09T21:32:22.000000Z,1968.0,0.0,2024-01-09,136000.0,2.0,0.0,16988.0,1752.0,2.0,,2.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,2024-01-10T03:11:24.000000Z,1958.0,0.0,2024-01-09,31500.0,1.0,0.0,11326.0,961.0,1.0,,0.0,1.0,3.0,36111,Alabama,Montgomery,AL,Montgomery,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
213,2023-12-05T03:11:36.000000Z,1975.0,0.0,2024-01-08,172500.0,2.0,0.0,11326.0,1699.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
214,2023-11-07T00:05:24.000000Z,1967.0,0.0,2024-01-08,178000.0,2.0,0.0,12632.0,1892.0,2.0,,0.0,1.0,4.0,36109,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
215,2023-10-24T22:03:07.000000Z,1962.0,0.0,2024-01-08,150000.0,2.0,0.0,67954.0,1833.0,2.0,,2.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
216,2023-09-08T14:32:07.000000Z,1945.0,0.0,2024-01-08,170000.0,2.0,1.0,313632.0,3092.0,3.0,,0.0,1.0,3.0,36116,Alabama,Montgomery,AL,Montgomery,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
